message,is_otp,split
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",0,train
Your verification code is 423332.,1,val
"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",0,train
Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,0,train
That is wondar full flim.,0,train
Use 170150 to verify your account.,1,train
Use 665916 to verify your account.,1,train
For sale - arsenal dartboard. Good condition but no doubles or trebles!,0,train
You will go to walmart. I.ll stay.,0,train
Enter 541419 to complete your login.,1,train
Your account will be locked. Enter 463093 at our fake portal.,1,train
912087 is your OTP to log in.,1,train
Your verification code is 811145.,1,train
Your verification code is 485711.,1,train
Your verification code is 911759.,1,val
Security code: 823826. Do not share.,1,val
"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",0,train
No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,0,train
208619 is your OTP to log in.,1,train
Use 748799 to verify your account.,1,train
186554 is your OTP to log in.,1,train
"Probably not, I'm almost out of gas and I get some cash tomorrow",0,train
Ok... C ya...,0,train
"sorry, no, have got few things to do. may be in pub later.",0,val
Your account will be locked. Enter 936058 at our fake portal.,1,train
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",0,train
Use 130181 to verify your account.,1,train
I'm done. C ü there.,0,train
Get a loan approved instantly. Reply with 397123.,1,train
Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,0,train
Use 821801 to verify your account.,1,train
Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),0,train
Your verification code is 753170.,1,train
Your verification code is 241156.,1,train
Security code: 365100. Do not share.,1,train
Where @,0,train
"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",0,train
Your verification code is 101170.,1,train
Your verification code is 982845.,1,train
I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,0,train
Enter 401794 to complete your login.,1,train
452733 is your OTP to log in.,1,train
Get a loan approved instantly. Reply with 703069.,1,train
Enter 861426 to complete your login.,1,train
Enter 699221 to complete your login.,1,train
Your verification code is 908235.,1,train
399934 is your OTP to log in.,1,train
Your verification code is 834442.,1,train
"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",0,train
Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...,0,train
Security code: 919074. Do not share.,1,train
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",0,train
Your verification code is 180562.,1,train
My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,0,train
Use 907686 to verify your account.,1,train
Enter 174059 to complete your login.,1,train
Enter 316624 to complete your login.,1,train
U dun say so early hor... U c already then say...,0,train
648726 is your OTP to log in.,1,train
Enter 515616 to complete your login.,1,val
Use 477504 to verify your account.,1,train
Enter 468456 to complete your login.,1,train
"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2",0,train
Okay same with me. Well thanks for the clarification,0,train
Dude we should go sup again,0,train
Use 501606 to verify your account.,1,train
Enter 726454 to complete your login.,1,train
He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,0,train
Security code: 508345. Do not share.,1,train
Shall i start from hear.,0,train
Enter 739747 to complete your login.,1,train
This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,0,val
Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,0,train
Enter 270767 to complete your login.,1,train
635872 is your OTP to log in.,1,train
"Ya, told..she was asking wats matter?",0,train
Your verification code is 984206.,1,train
Enter 733618 to complete your login.,1,train
What r u cooking me for dinner?,0,val
Enter 644783 to complete your login.,1,val
Your verification code is 748564.,1,val
Security code: 771745. Do not share.,1,train
Security code: 521761. Do not share.,1,train
Dont let studying stress you out. L8r.,0,train
aathi..where are you dear..,0,val
Oh ok.. Wat's ur email?,0,train
The wine is flowing and i'm i have nevering..,0,val
575220 is your OTP to log in.,1,train
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",0,train
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",0,train
I dunno until when... Lets go learn pilates...,0,val
"Pity, * was in mood for that. So...any other suggestions?",0,train
You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,0,train
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,0,train
Your verification code is 589458.,1,train
Urgent: Your bank account is compromised. Call 158375 now.,1,train
Win a new iPhone by entering code 635322 here!,1,train
"Geeeee ... Your internet is really bad today, eh ?",0,train
Your verification code is 509317.,1,train
Your verification code is 918877.,1,train
Security code: 464196. Do not share.,1,train
Enter 112776 to complete your login.,1,train
101463 is your OTP to log in.,1,train
Enter 116847 to complete your login.,1,val
Security code: 873244. Do not share.,1,train
Your account will be locked. Enter 544002 at our fake portal.,1,train
Get a loan approved instantly. Reply with 889780.,1,train
Enjoy ur life. . Good night,0,train
Win a new iPhone by entering code 989996 here!,1,train
Great to hear you are settling well. So what's happenin wit ola?,0,train
Security code: 975747. Do not share.,1,train
Hey! There's veggie pizza... :/,0,train
Get a loan approved instantly. Reply with 840755.,1,val
Use 300384 to verify your account.,1,train
Your verification code is 891210.,1,train
Ü dun wan to watch infernal affair?,0,val
Security code: 919576. Do not share.,1,train
Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,0,train
Your verification code is 406949.,1,train
Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),0,train
Still i have not checked it da. . .,0,train
Use 368101 to verify your account.,1,train
Your verification code is 485929.,1,train
Ü still got lessons?  Ü in sch?,0,train
430244 is your OTP to log in.,1,train
Use 603961 to verify your account.,1,train
186489 is your OTP to log in.,1,train
"I‘ve got some salt, you can rub it in my open wounds if you like!",0,train
Enter 896411 to complete your login.,1,train
If you don't respond imma assume you're still asleep and imma start calling n shit,0,train
Use 777772 to verify your account.,1,train
106653 is your OTP to log in.,1,train
"Sorry, I'll call later",0,train
I'll meet you in the lobby,0,train
"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",0,train
Your verification code is 663168.,1,val
Where u been hiding stranger?,0,train
"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",0,train
Your verification code is 668379.,1,train
Jus came back fr lunch wif my sis only. U leh?,0,train
Enter 646829 to complete your login.,1,train
I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.,0,train
You do got a shitload of diamonds though,0,train
Your verification code is 162723.,1,train
Use 982916 to verify your account.,1,train
it to 80488. Your 500 free text messages are valid until 31 December 2005.,0,train
Urgent: Your bank account is compromised. Call 889239 now.,1,train
Use 534210 to verify your account.,1,val
882484 is your OTP to log in.,1,train
Use 266982 to verify your account.,1,train
Your verification code is 160825.,1,train
Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,0,train
Thnx dude. u guys out 2nite?,0,train
Security code: 195476. Do not share.,1,train
No. I dont want to hear anything,0,train
Your verification code is 788767.,1,train
My uncles in Atlanta. Wish you guys a great semester.,0,train
Security code: 518265. Do not share.,1,train
389192 is your OTP to log in.,1,val
Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,0,train
Enter 134821 to complete your login.,1,train
Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,0,train
Security code: 543795. Do not share.,1,train
Ok that's great thanx a lot.,0,train
Jus finished avatar nigro,0,train
Your verification code is 438390.,1,train
226733 is your OTP to log in.,1,train
Congratulations! You've won a free gift. Claim now using code 117813.,1,train
Security code: 940360. Do not share.,1,train
Prepare to be pounded every night...,0,train
Is that seriously how you spell his name?,0,train
Enter 564456 to complete your login.,1,train
Arun can u transfr me d amt,0,train
"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",0,train
361652 is your OTP to log in.,1,train
Use 270958 to verify your account.,1,train
Your verification code is 738111.,1,train
"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",0,val
124888 is your OTP to log in.,1,train
Use 373809 to verify your account.,1,train
Enter 599734 to complete your login.,1,train
Your verification code is 493360.,1,train
I am literally in bed and have been up for like  &lt;#&gt;  hours,0,train
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0,train
Security code: 302995. Do not share.,1,train
Why you keeping me away like this,0,train
Your verification code is 331333.,1,train
Your verification code is 796751.,1,train
Your verification code is 210131.,1,train
577380 is your OTP to log in.,1,val
Your account will be locked. Enter 413766 at our fake portal.,1,train
"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",0,train
Use 826860 to verify your account.,1,train
Security code: 535929. Do not share.,1,train
Security code: 497963. Do not share.,1,train
Enter 903436 to complete your login.,1,train
Hi msg me:)i'm in office..,0,train
Do you want bold 2 or bb torch,0,train
Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx,0,train
Security code: 189746. Do not share.,1,train
Enter 252913 to complete your login.,1,train
Use 355922 to verify your account.,1,train
Your verification code is 339717.,1,train
it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt;,0,train
228566 is your OTP to log in.,1,train
Your verification code is 830224.,1,train
Security code: 120985. Do not share.,1,train
I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,0,train
Security code: 579975. Do not share.,1,train
Security code: 754038. Do not share.,1,train
858351 is your OTP to log in.,1,train
He also knows about lunch menu only da. . I know,0,train
Security code: 350420. Do not share.,1,train
Enter 383285 to complete your login.,1,train
651930 is your OTP to log in.,1,val
Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,0,train
Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,0,train
"Babe, I need your advice",0,train
Use 286397 to verify your account.,1,train
Security code: 474372. Do not share.,1,train
"Could you not read me, my Love ? I answered you",0,train
696544 is your OTP to log in.,1,train
Your verification code is 886114.,1,train
Use 754365 to verify your account.,1,train
Your verification code is 119592.,1,val
watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,0,train
Use 894825 to verify your account.,1,train
Congratulations! You've won a free gift. Claim now using code 837851.,1,train
"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",0,train
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,0,train
Your verification code is 415897.,1,train
Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,0,train
They did't play one day last year know even though they have very good team.. Like india.,0,train
Security code: 262381. Do not share.,1,train
Security code: 796063. Do not share.,1,train
Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!,0,train
WHO ARE YOU SEEING?,0,train
Enter 707025 to complete your login.,1,train
Your verification code is 423712.,1,train
Your verification code is 303513.,1,train
"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",0,train
Havent still waitin as usual... Ü come back sch oredi?,0,train
Your account will be locked. Enter 258814 at our fake portal.,1,train
Hi kindly give us back our documents which we submitted for loan from STAPATI,0,train
"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",0,train
Your verification code is 974128.,1,val
"Sorry my roommates took forever, it ok if I come by now?",0,train
Security code: 748603. Do not share.,1,train
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",0,train
IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,0,train
596394 is your OTP to log in.,1,train
Use 448013 to verify your account.,1,train
Security code: 780096. Do not share.,1,train
Pls help me tell Ashley that i cant find her number oh,0,train
Enter 579185 to complete your login.,1,val
Might ax well im there.,0,train
454274 is your OTP to log in.,1,train
"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is",0,train
676197 is your OTP to log in.,1,train
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",0,train
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0,train
"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",0,train
"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite",0,train
"Sorry, I'll call later ok bye",0,train
Enter 446937 to complete your login.,1,train
"""Hi darlin did youPhone me? Im atHome if youwanna chat.""",0,train
Hey whats up? U sleeping all morning?,0,train
"Oh fine, I'll be by tonight",0,train
Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,0,train
Your verification code is 222233.,1,train
Security code: 381167. Do not share.,1,val
You still coming tonight?,0,val
Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,0,train
"As usual..iam fine, happy &amp; doing well..:)",0,val
Your verification code is 281746.,1,train
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,0,train
Enter 569115 to complete your login.,1,val
"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",0,train
Security code: 231223. Do not share.,1,train
Beerage?,0,train
163809 is your OTP to log in.,1,train
Wife.how she knew the time of murder exactly,0,train
Security code: 231596. Do not share.,1,train
964532 is your OTP to log in.,1,train
For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,0,train
Where is it. Is there any opening for mca.,0,train
Congratulations! You've won a free gift. Claim now using code 887409.,1,train
Urgent: Your bank account is compromised. Call 511438 now.,1,val
Your verification code is 142657.,1,train
Your verification code is 843160.,1,train
Enter 478325 to complete your login.,1,val
"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",0,train
Security code: 963180. Do not share.,1,val
Use 495059 to verify your account.,1,train
964254 is your OTP to log in.,1,train
Enter 460408 to complete your login.,1,val
You will be in the place of that man,0,train
Use 676906 to verify your account.,1,val
I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,0,train
Use 294167 to verify your account.,1,train
Enter 598195 to complete your login.,1,train
I will come tomorrow di,0,train
"""Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!""",0,train
Your verification code is 952181.,1,train
Your verification code is 396232.,1,train
Urgent: Your bank account is compromised. Call 520688 now.,1,train
Security code: 892576. Do not share.,1,train
636738 is your OTP to log in.,1,train
Use 850764 to verify your account.,1,train
142581 is your OTP to log in.,1,train
"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",0,train
Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,0,val
Use 447540 to verify your account.,1,train
Your verification code is 444660.,1,val
Security code: 523927. Do not share.,1,train
Use 594013 to verify your account.,1,train
GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,0,train
Enter 947069 to complete your login.,1,train
Enter 979980 to complete your login.,1,train
Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,0,train
Use 835440 to verify your account.,1,train
Security code: 982854. Do not share.,1,train
Enter 683484 to complete your login.,1,train
Security code: 750707. Do not share.,1,train
Security code: 616541. Do not share.,1,train
Sorry about that this is my mates phone and i didnt write it love Kate,0,train
415951 is your OTP to log in.,1,train
K..k..i'm also fine:)when will you complete the course?,0,train
"He will, you guys close?",0,train
Security code: 526184. Do not share.,1,train
Use 678917 to verify your account.,1,train
Use 270185 to verify your account.,1,train
Congratulations! You've won a free gift. Claim now using code 398723.,1,train
Your account will be locked. Enter 275953 at our fake portal.,1,train
Use 725636 to verify your account.,1,train
Security code: 304513. Do not share.,1,train
Where in abj are you serving. Are you staying with dad or alone.,0,train
I have many dependents,0,train
Enter 259561 to complete your login.,1,train
Did u download the fring app?,0,train
Security code: 832570. Do not share.,1,train
Use 790565 to verify your account.,1,val
461713 is your OTP to log in.,1,train
Use 141610 to verify your account.,1,val
Security code: 208690. Do not share.,1,train
On the road so cant txt,0,train
332848 is your OTP to log in.,1,train
Omg how did u know what I ate?,0,train
Your verification code is 236934.,1,train
"I'm a guy, browsin is compulsory",0,train
Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,0,train
Security code: 981428. Do not share.,1,train
Get a loan approved instantly. Reply with 918315.,1,train
Urgent: Your bank account is compromised. Call 154938 now.,1,train
"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",0,train
Security code: 709163. Do not share.,1,val
Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,0,train
Security code: 338092. Do not share.,1,train
So how are you really. What are you up to. How's the masters. And so on.,0,train
Win a new iPhone by entering code 170769 here!,1,train
Security code: 433382. Do not share.,1,train
Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,0,train
Your account will be locked. Enter 348359 at our fake portal.,1,train
Security code: 385050. Do not share.,1,val
Total video converter free download type this in google search:),0,train
Enter 726942 to complete your login.,1,train
810061 is your OTP to log in.,1,train
138751 is your OTP to log in.,1,val
"Nope, I'm still in the market",0,train
Use 249496 to verify your account.,1,train
Get a loan approved instantly. Reply with 122160.,1,val
Security code: 142848. Do not share.,1,train
You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,0,train
This pain couldn't have come at a worse time.,0,train
Congratulations! You've won a free gift. Claim now using code 308511.,1,train
Thank you princess! You are so sexy...,0,train
Enter 794789 to complete your login.,1,train
560148 is your OTP to log in.,1,train
Your verification code is 363072.,1,train
Enter 119285 to complete your login.,1,val
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",0,train
You are right. Meanwhile how's project twins comin up,0,train
Security code: 864832. Do not share.,1,train
I'm vivek:)i got call from your number.,0,train
Why are u up so early?,0,train
Security code: 181808. Do not share.,1,val
Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,0,train
Enter 244880 to complete your login.,1,train
Your verification code is 851960.,1,val
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,0,train
Eat jap done oso aft ur lect wat... Ü got lect at 12 rite...,0,train
Can you just come in for a sec? There's somebody here I want you to see,0,train
Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,0,train
Congratulations! You've won a free gift. Claim now using code 817479.,1,train
PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),0,train
Need a coffee run tomo?Can't believe it's that time of week already,0,train
468556 is your OTP to log in.,1,train
Use 406727 to verify your account.,1,val
All done? All handed in? Celebrations in full swing yet?,0,train
Ok...,0,train
Your verification code is 261751.,1,train
You sure your neighbors didnt pick it up,0,train
He says hi and to get your ass back to south tampa (preferably at a kegger),0,train
Use 244145 to verify your account.,1,train
Oh... Okie lor...We go on sat...,0,train
Thanks for picking up the trash.,0,val
Your verification code is 375590.,1,train
Your verification code is 169056.,1,train
That's significant but dont worry.,0,train
Use 565422 to verify your account.,1,train
Your verification code is 170590.,1,val
Use 834454 to verify your account.,1,train
Ard 515 like dat. Y?,0,train
Enter 219525 to complete your login.,1,train
Use 406419 to verify your account.,1,train
Your verification code is 680021.,1,train
Get a loan approved instantly. Reply with 987601.,1,train
Enter 580858 to complete your login.,1,train
"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",0,train
Your verification code is 882211.,1,val
575227 is your OTP to log in.,1,train
Get a loan approved instantly. Reply with 165473.,1,train
Can ü all decide faster cos my sis going home liao..,0,train
Your verification code is 682239.,1,train
Your verification code is 550123.,1,train
You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|,0,train
Enter 175622 to complete your login.,1,train
Ü got wat to buy tell us then ü no need to come in again.,0,train
Your account will be locked. Enter 501115 at our fake portal.,1,train
Enter 401545 to complete your login.,1,train
Security code: 645988. Do not share.,1,train
148168 is your OTP to log in.,1,train
Your verification code is 652680.,1,train
Use 404110 to verify your account.,1,train
Enter 470487 to complete your login.,1,train
She ran off with a younger man. we will make pretty babies together :),0,train
341481 is your OTP to log in.,1,train
Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,0,train
Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,0,train
Enter 383285 to complete your login.,1,train
Congratulations! You've won a free gift. Claim now using code 423737.,1,train
Security code: 832404. Do not share.,1,train
Enter 320443 to complete your login.,1,train
Win a new iPhone by entering code 304374 here!,1,train
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,0,train
Enter 133661 to complete your login.,1,val
Enter 242571 to complete your login.,1,train
555852 is your OTP to log in.,1,train
"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...",0,train
Security code: 874504. Do not share.,1,train
Have you not finished work yet or something?,0,val
Your verification code is 729416.,1,train
Use 446060 to verify your account.,1,train
Your verification code is 573179.,1,train
Enter 996493 to complete your login.,1,train
Security code: 221440. Do not share.,1,train
Your account will be locked. Enter 791502 at our fake portal.,1,train
Security code: 599558. Do not share.,1,train
Get a loan approved instantly. Reply with 348844.,1,val
841527 is your OTP to log in.,1,train
What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,0,train
Enter 591111 to complete your login.,1,train
Your verification code is 597043.,1,train
Your verification code is 526576.,1,train
Get a loan approved instantly. Reply with 438741.,1,train
719351 is your OTP to log in.,1,train
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906,0,train
Use 740309 to verify your account.,1,train
711783 is your OTP to log in.,1,val
"Found it, ENC  &lt;#&gt; , where you at?",0,train
Use 981148 to verify your account.,1,train
550060 is your OTP to log in.,1,train
209648 is your OTP to log in.,1,train
Of course. I guess god's just got me on hold right now.,0,train
Security code: 748799. Do not share.,1,val
Security code: 624608. Do not share.,1,train
Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,0,train
Congratulations! You've won a free gift. Claim now using code 674182.,1,train
Get a loan approved instantly. Reply with 829880.,1,train
"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",0,train
I dont know oh. Hopefully this month.,0,train
808608 is your OTP to log in.,1,train
Security code: 688477. Do not share.,1,train
I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,0,train
Security code: 923001. Do not share.,1,val
Security code: 763267. Do not share.,1,train
Use 480556 to verify your account.,1,train
Security code: 594789. Do not share.,1,val
807881 is your OTP to log in.,1,train
What not under standing.,0,train
Enter 323662 to complete your login.,1,train
Your verification code is 308483.,1,train
Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,0,val
Your verification code is 470900.,1,train
Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,0,train
Urgent: Your bank account is compromised. Call 870639 now.,1,train
Use 123436 to verify your account.,1,train
Win a £1000 cash prize or a prize worth £5000,0,train
Yeah do! Don‘t stand to close tho- you‘ll catch something!,0,train
Your verification code is 253802.,1,train
Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,0,train
Your verification code is 337087.,1,train
Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,0,train
Use 280340 to verify your account.,1,val
Why don't you wait 'til at least wednesday to see if you get your .,0,train
Use 937117 to verify your account.,1,train
Your verification code is 343002.,1,train
Security code: 734699. Do not share.,1,train
Your verification code is 514083.,1,train
496395 is your OTP to log in.,1,train
Enter 283439 to complete your login.,1,train
Your verification code is 261172.,1,train
Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),0,train
Get a loan approved instantly. Reply with 902574.,1,train
cool. We will have fun practicing making babies!,0,train
773083 is your OTP to log in.,1,train
Urgent: Your bank account is compromised. Call 735142 now.,1,train
Enter 503627 to complete your login.,1,train
Get a loan approved instantly. Reply with 263618.,1,train
Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,0,train
Use 892448 to verify your account.,1,train
Money i have won wining number 946 wot do i do next,0,train
Security code: 668704. Do not share.,1,train
Use 871413 to verify your account.,1,val
Security code: 248264. Do not share.,1,train
I remain unconvinced that this isn't an elaborate test of my willpower,0,train
738668 is your OTP to log in.,1,train
Enter 714542 to complete your login.,1,train
Security code: 788783. Do not share.,1,train
Enter 415659 to complete your login.,1,train
Your verification code is 524814.,1,train
573778 is your OTP to log in.,1,train
Use 668021 to verify your account.,1,val
Ok u can take me shopping when u get paid =D,0,val
Your verification code is 460531.,1,train
Get a loan approved instantly. Reply with 138401.,1,train
Enter 986777 to complete your login.,1,train
Your verification code is 235631.,1,val
746786 is your OTP to log in.,1,train
Enter 190314 to complete your login.,1,train
Security code: 259913. Do not share.,1,train
My sister cleared two round in birla soft yesterday.,0,train
Enter 445301 to complete your login.,1,val
S.i'm watching it in live..,0,train
753404 is your OTP to log in.,1,train
Use 176461 to verify your account.,1,train
Use 406243 to verify your account.,1,train
Is avatar supposed to have subtoitles,0,train
Enter 923832 to complete your login.,1,train
Use 577329 to verify your account.,1,train
Your verification code is 671742.,1,train
Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,0,train
I am late. I will be there at,0,train
Your verification code is 950386.,1,train
